Mensaje	Riesgo	Mensaje Riesgo
El video muestra un concurso de bromas inocentes; se ve como juego familiar, sin agresividad real, y mantiene un tono divertido.	-4.0	
Se nota que el historia con moraleja es educativo; mantiene un tono divertido y seguro y gran trabajo del creador.	-5.0	
Me gustó este video de comedia familiar; es divertido sin ser pesado y gran trabajo del creador.	-5.0	
La escena de una práctica de artes marciales con contacto controlado puede parecer intensa, pero queda claro que es actuación, deporte o caricatura.	-1.0	
El momento de un reto de almohadas de juguete tiene conflicto muy leve, pero sigue siendo sano y familiar.	-4.0	
El video muestra una batalla fantástica sin heridas ni sustos; es ficticio y family friendly, sin daño real y con tono divertido.	-3.0	
Este video funciona muy bien para niños porque transmite una energía muy sana; se nota que está pensado con cuidado.	-5.0	
Me gustó este video de ciencia fácil; deja una sensación muy positiva y lo recomendaría para niños.	-5.0	
La escena de un enfrentamiento de juguetes animados se presenta de forma caricaturesca, segura y fácil de entender para niños.	-3.0	
La parte de un juego de dodgeball con pelotas blandas puede ser intensa para algunos niños, pero no muestra daño explícito ni crueldad.	-2.0	
Este video tiene un juego de dodgeball con pelotas blandas, pero se entiende como deporte o actividad controlada.	-2.0	
El video convierte una escena de acción tipo caricatura educativa en aventura familiar, con respeto y sin consecuencias graves.	-3.0	
Muy buen reto de colores; promueve creatividad y buen ánimo, con un mensaje apto para toda la familia.	-5.0	
Muy buen video de ciencia fácil; es completamente amigable para niños, con un mensaje apto para toda la familia.	-5.0	
Este video de dibujos animados mantiene un ambiente sano; deja una sensación muy positiva y perfecto para un ambiente familiar.	-5.0	
Este actividad de plastilina mantiene un ambiente sano; usa un lenguaje amable y positivo y muy sano y agradable de ver.	-5.0	
Comentario positivo sobre el rutina de ejercicio suave: tiene un mensaje muy amable y me encantó el estilo amigable.	-5.0	
Muy buen reseña de juguetes; es completamente amigable para niños, con un mensaje apto para toda la familia.	-5.0	
La escena de una rivalidad ligera entre personajes amables es muy suave y apta para niños, más como juego que como pelea.	-4.0	
La escena de una competencia de chistes entre amigos es muy suave y apta para niños, más como juego que como pelea.	-4.0	
Me gustó este video de origami; es ideal para pasar un buen rato y me encantó el estilo amigable.	-5.0	
La parte de una batalla de juguete con reglas y supervisión requiere más criterio, pero sigue siendo family friendly y no gráfica.	-1.0	
La escena de una rivalidad ligera entre personajes amables parece una broma inocente entre amigos y se mantiene muy cuidada.	-4.0	
El video de cocina sencilla está muy bien logrado; es claro, limpio y entretenido y ideal para una tarde tranquila.	-5.0	
El video muestra una batalla fantástica sin heridas ni sustos; es ficticio y family friendly, sin daño real y con tono divertido.	-3.0	
Buen video con una rivalidad ligera entre personajes amables; todo se siente controlado, alegre y family friendly.	-4.0	
Se nota que el tutorial de manualidades es seguro; me pareció perfecto para ver en familia y muy buena opción para contenido seguro.	-5.0	
El momento de un duelo de baile con reglas claras tiene conflicto muy leve, pero sigue siendo sano y familiar.	-4.0	
Este video tiene una competencia de esgrima con equipo protector, pero se entiende como deporte o actividad controlada.	-2.0	
Comentario positivo sobre el juego de mesa familiar: mantiene un tono divertido y seguro y me encantó el estilo amigable.	-5.0	
La escena de un juego de captura la bandera sin contacto parece una broma inocente entre amigos y se mantiene muy cuidada.	-4.0	
Muy buen actividad escolar divertida; promueve creatividad y buen ánimo, con un mensaje apto para toda la familia.	-5.0	
La situación de un juego de roles con héroes imaginarios es amigable y deja claro que todo es juego.	-4.0	
El tono del tutorial de manualidades es limpio, limpio y agradable; se nota que está pensado con cuidado.	-5.0	
El tono del juego de mesa familiar es educativo, limpio y agradable; lo recomendaría para niños.	-5.0	
Este video educativo para niños es alegre; me gustó porque es tranquilo y educativo y ideal para una tarde tranquila.	-5.0	
Muy buen canción para aprender; me hizo sonreír de forma sana, con un mensaje apto para toda la familia.	-5.0	
Buen contenido: video de origami; usa un lenguaje amable y positivo y gran trabajo del creador.	-5.0	
Se nota que el video de arte y pintura es alegre; usa un lenguaje amable y positivo y se nota que está pensado con cuidado.	-5.0	
El broma inocente está muy bien logrado; promueve creatividad y buen ánimo y muy sano y agradable de ver.	-5.0	
Me gustó este video de dibujos animados; deja una sensación muy positiva y muy sano y agradable de ver.	-5.0	
Comentario positivo sobre el video musical alegre: es claro, limpio y entretenido y me encantó el estilo amigable.	-5.0	
Se nota que el video de naturaleza es seguro; deja una sensación muy positiva y perfecto para un ambiente familiar.	-5.0	
La escena de una práctica deportiva con contacto controlado tiene contacto leve, sin intención de hacer daño y con tono educativo.	-2.0	
La escena de una simulación de combate como actividad deportiva es la parte con más acción, pero no hay sangre, crueldad ni daño real.	-1.0	
Muy buen video de magia sencilla; es divertido sin ser pesado, con un mensaje apto para toda la familia.	-5.0	
Este experimento casero seguro es limpio; se siente alegre y positivo y perfecto para un ambiente familiar.	-5.0	
El tono del clip de mascotas tiernas es inofensivo, limpio y agradable; me encantó el estilo amigable.	-5.0	
Este video funciona muy bien para niños porque me pareció perfecto para ver en familia; excelente para un momento tranquilo.	-5.0	
El video educativo para niños está muy bien logrado; es claro, limpio y entretenido y lo recomendaría para niños.	-5.0	
El video usa un reto de obstáculos blandos como recurso cómico, sin contenido fuerte ni preocupante.	-4.0	
Aunque aparece un duelo de piratas de juguete, todo se presenta como juego imaginario y apto para familia.	-3.0	
El video de ciencia fácil está muy bien logrado; me pareció perfecto para ver en familia y ideal para una tarde tranquila.	-5.0	
La escena de una competencia de chistes entre amigos parece una broma inocente entre amigos y se mantiene muy cuidada.	-4.0	
El momento de un juego de batalla ficticia con armas de espuma tiene energía alta, aunque se mantiene ficticio, deportivo y apto.	-1.0	
Buen contenido: video de magia sencilla; deja una sensación muy positiva y me encantó el estilo amigable.	-5.0	
La escena de una escena de acción tipo caricatura educativa se presenta de forma caricaturesca, segura y fácil de entender para niños.	-3.0	
El video convierte una batalla de bolas de nieve en tono cómico en aventura familiar, con respeto y sin consecuencias graves.	-3.0	
Me gustó este video de animales felices; promueve creatividad y buen ánimo y muy buena opción para contenido seguro.	-5.0	
La parte de una batalla de globos de agua en familia es ligera, cómica y no muestra daño real.	-4.0	
El video muestra un reto de almohadas de juguete; se ve como juego familiar, sin agresividad real, y mantiene un tono divertido.	-4.0	
La escena de una caída cómica sobre colchoneta está presentada con cuidado, como entrenamiento o juego supervisado.	-2.0	
Comentario positivo sobre el experimento casero seguro: tiene un mensaje muy amable y lo recomendaría para niños.	-5.0	
El tono del video de dibujos animados es divertido, limpio y agradable; gran trabajo del creador.	-5.0	
El video musical alegre está muy bien logrado; es claro, limpio y entretenido y me encantó el estilo amigable.	-5.0	
Este video de cocina sencilla mantiene un ambiente sano; no contiene nada fuerte ni inapropiado y perfecto para un ambiente familiar.	-5.0	
El video muestra un combate de artes marciales con protección y respeto; es ficticio y family friendly, sin daño real y con tono divertido.	-3.0	
El video usa una competencia de chistes entre amigos como recurso cómico, sin contenido fuerte ni preocupante.	-4.0	
Este video de comedia familiar mantiene un ambiente sano; me pareció perfecto para ver en familia y me encantó el estilo amigable.	-5.0	
La situación de un duelo de magia ficticia es amigable y deja claro que todo es juego.	-4.0	
Este video de baile infantil es entretenido; deja una sensación muy positiva y ideal para una tarde tranquila.	-5.0	
La parte de un entrenamiento de boxeo con guantes y reglas puede ser intensa para algunos niños, pero no muestra daño explícito ni crueldad.	-2.0	
La escena de un reto de obstáculos blandos es muy suave y apta para niños, más como juego que como pelea.	-4.0	
Muy buen video de comedia familiar; mantiene un tono divertido y seguro, con un mensaje apto para toda la familia.	-5.0	
Este video funciona muy bien para niños porque me gustó porque es tranquilo y educativo; muy buena opción para contenido seguro.	-5.0	
Este video funciona muy bien para niños porque usa un lenguaje amable y positivo; ideal para una tarde tranquila.	-5.0	
Se nota que el video de comedia familiar es limpio; transmite una energía muy sana y aporta algo positivo y sencillo.	-5.0	
Este video incluye una secuencia deportiva intensa pero respetuosa; puede sentirse más fuerte, aunque sigue en contexto deportivo o ficticio.	-1.0	
Este video de comedia familiar es seguro; no contiene nada fuerte ni inapropiado y aporta algo positivo y sencillo.	-5.0	
Este broma inocente mantiene un ambiente sano; me hizo sonreír de forma sana y se nota que está pensado con cuidado.	-5.0	
La parte de un desafío de risas entre primos es ligera, cómica y no muestra daño real.	-4.0	
Se nota que el video de naturaleza es familiar; es completamente amigable para niños y me encantó el estilo amigable.	-5.0	
Este video de comedia familiar es entretenido; mantiene un tono divertido y seguro y muy buena opción para contenido seguro.	-5.0	
El tono del reseña de juguetes es seguro, limpio y agradable; ideal para una tarde tranquila.	-5.0	
Comentario positivo sobre el historia con moraleja: muy bonito y apto para todos y gran trabajo del creador.	-5.0	
Me gustó este video musical alegre; es claro, limpio y entretenido y gran trabajo del creador.	-5.0	
Este juego de adivinanzas es tranquilo; es completamente amigable para niños y gran trabajo del creador.	-5.0	
La escena de una competencia ninja infantil con colchonetas se presenta de forma caricaturesca, segura y fácil de entender para niños.	-3.0	
Este video funciona muy bien para niños porque me pareció perfecto para ver en familia; buen contenido para todas las edades.	-5.0	
El video convierte un reto de defensa personal explicado como deporte en aventura familiar, con respeto y sin consecuencias graves.	-3.0	
