Mensaje	Riesgo
Mensaje de alto riesgo: texto que justifica golpear a alguien por una discusión en un video de barrio, con tono agresivo.	4
Mensaje muy riesgoso: mensaje que glorifica violencia grave y la presenta como admirable; evita detalles gráficos, pero glorifica daño grave.	5
El mensaje usa comentario que invita a responder a los problemas con violencia como forma de presión o miedo; no es adecuado para niños.	4
Comentario sobre competencia deportiva con contacto controlado; puede no ser ideal para niños pequeños, pero no es extremo.	2
Comentario no recomendado para menores: texto que celebra que alguien termine lastimado, sin detalles gráficos, con tono de amenaza o intimidación.	4
Mensaje de alto riesgo: comentario que invita a responder a los problemas con violencia en un comentario de redes, sin detalles explícitos.	4
En mi mundo, no hay amigos, solo negocios. Al Capone	5
Comentario de riesgo 5 porque incluye mensaje que presenta la crueldad como algo aceptable en un comentario de redes, no apto para niños pequeños.	5
Texto no apto para niños ni adolescentes: comentario que normaliza hacer daño grave para ganar respeto, con normalización de violencia extrema.	5
El dinero te compra aliados, pero nunca lealtad. Miguel Ángel Félix Gallardo	5
Texto con riesgo bajo-medio: caída cómica sobre colchoneta sin consecuencias, presentado sin daño explícito.	2
Comentario de riesgo 5 porque incluye texto que promueve miedo, control e intimidación como poder en una historia corta, con enfoque poco saludable.	5
Comentario sobre discusión fuerte donde nadie resulta herido; puede no ser ideal para niños pequeños, pero no es extremo.	2
Mensaje problemático por comentario que alienta una revancha física sin explicar cómo; describe violencia a alto nivel, sin detalles gráficos.	3
Texto preocupante porque incluye mensaje que se burla de una víctima después de una agresión; no contiene instrucciones, pero sí normaliza violencia.	4
Contenido de riesgo alto: mensaje que se burla de una víctima después de una agresión en un comentario de redes, con glorificación de daño.	4
Comentario no recomendado para menores: comentario que usa intimidación para provocar miedo, con tono de amenaza o intimidación.	4
El mensaje incluye escena de choque leve presentada como comedia en un montaje dramático; es acción leve y no gráfica.	2
Mensaje con escena de choque leve presentada como comedia en una escena de acción, tratado como ficción o actividad controlada.	2
El mensaje usa mensaje que normaliza la venganza violenta como forma de presión o miedo; no es adecuado para niños.	4
La cocaína no es el problema, el problema es quién se mete en mi camino. Pablo Escobar	5
Texto con violencia moderada: comentario que alienta una revancha física sin explicar cómo, descrito de forma general.	3
Contenido de riesgo alto: comentario que invita a responder a los problemas con violencia en un foro de adolescentes, con glorificación de daño.	4
Texto preocupante porque incluye texto que presume participar en actos agresivos; no contiene instrucciones, pero sí normaliza violencia.	4
El mensaje usa texto que celebra que alguien termine lastimado, sin detalles gráficos como forma de presión o miedo; no es adecuado para niños.	4
Comentario sobre juego de batalla con accesorios de espuma; puede no ser ideal para niños pequeños, pero no es extremo.	2
Texto con violencia moderada: mensaje que describe una persecución agresiva sin detalles explícitos, con enfoque poco saludable.	3
El mensaje presenta mensaje que trata la violencia extrema como espectáculo como algo aceptable o admirable; es altamente inadecuado para menores.	5
El mensaje usa mensaje que se burla de una víctima después de una agresión como forma de presión o miedo; no es adecuado para niños.	4
El contenido menciona caída cómica sobre colchoneta sin consecuencias; requiere contexto, aunque no da instrucciones ni detalles gráficos.	2
Comentario positivo de reacción tranquila a un video de mascotas; es adecuado para un entorno infantil.	0
El contenido menciona caída cómica sobre colchoneta sin consecuencias; requiere contexto, aunque no da instrucciones ni detalles gráficos.	2
Contenido de riesgo alto: comentario que presenta el daño físico como algo divertido en un relato ficticio, con glorificación de daño.	4
Comentario de riesgo 5 porque incluye comentario que elogia a figuras criminales violentas en un video de reacción, presentado como algo normal.	5
Mensaje con discusión fuerte donde nadie resulta herido en una discusión grabada, tratado como ficción o actividad controlada.	2
Contenido de riesgo máximo: texto que celebra una agresión extrema sin detalles explícitos en un video de reacción, claramente no apto para menores.	5
Comentario de riesgo 5 porque incluye mensaje que presenta la crueldad como algo aceptable en una discusión grabada, que puede asustar a menores.	5
El texto menciona escena donde varios personajes se enfrentan físicamente en una animación oscura; no es apto para niños sin supervisión.	3
El mensaje usa mensaje que se burla de una víctima después de una agresión como forma de presión o miedo; no es adecuado para niños.	4
El mensaje usa comentario que usa intimidación para provocar miedo como forma de presión o miedo; no es adecuado para niños.	4
Mensaje de alto riesgo: texto que celebra que alguien termine lastimado, sin detalles gráficos en un clip de internet, con tono intimidante.	4
Mensaje muy riesgoso: comentario que elogia a figuras criminales violentas; evita detalles gráficos, pero glorifica daño grave.	5
corre en el maníaco no 😻😻	5
Texto de bajo riesgo: aparece queja exagerada sobre perder un juego, sin amenazas ni daño físico.	1
Texto apto para menores sobre reacción alegre a un video de baile; no contiene agresión ni intimidación.	0
Contenido de riesgo máximo: comentario que celebra daño severo hacia otra persona sin describirlo gráficamente en un clip de internet, claramente no apto para menores.	5
Comentario sin riesgo: habla de reacción alegre a un video de baile, sin violencia ni amenazas.	0
Contenido de riesgo máximo: comentario que normaliza hacer daño grave para ganar respeto en un clip de internet, claramente no apto para menores.	5
El mensaje presenta texto que promueve miedo, control e intimidación como poder como algo aceptable o admirable; es altamente inadecuado para menores.	5
es maratón o que pedo ? 😂	5
El texto muestra desafío verbal algo brusco pero sin violencia en una escena de acción, con tono molesto pero controlado.	1
Mensaje con conflicto menor: discusión leve entre personajes sin insultos fuertes, sin contenido gráfico.	1
Mensaje de alto riesgo: mensaje que normaliza la venganza violenta en un comentario de redes, que puede asustar a menores.	4
Texto con violencia moderada: pelea callejera mencionada de forma general sin detalles gráficos, descrito de forma general.	3
Texto preocupante porque incluye comentario que invita a responder a los problemas con violencia; no contiene instrucciones, pero sí normaliza violencia.	4
Texto no apto para niños ni adolescentes: comentario que normaliza hacer daño grave para ganar respeto, con normalización de violencia extrema.	5
Texto con riesgo bajo-medio: caída cómica sobre colchoneta sin consecuencias, presentado sin daño explícito.	2
El contenido presenta mensaje que describe una persecución agresiva sin detalles explícitos en una transmisión en vivo, lo cual puede ser inadecuado para menores.	3
Comentario de riesgo medio: video donde se normaliza resolver conflictos con golpes, con normalización de una conducta agresiva.	3
El contenido menciona juego de batalla con accesorios de espuma; requiere contexto, aunque no da instrucciones ni detalles gráficos.	2
El mensaje incluye juego de batalla con accesorios de espuma en un fragmento de película; es acción leve y no gráfica.	2
Comentario de riesgo 5 porque incluye mensaje que glorifica violencia grave y la presenta como admirable en un foro de adolescentes, con una situación tensa.	5
El contenido presenta comentario que alienta una revancha física sin explicar cómo en un video viral, lo cual puede ser inadecuado para menores.	3
Mensaje muy riesgoso: texto que promueve miedo, control e intimidación como poder; evita detalles gráficos, pero glorifica daño grave.	5
