Mensaje	Riesgo
Se nota que el cuento corto animado es tranquilo; promueve creatividad y buen ánimo y muy buena opción para contenido seguro.	-5
Aunque aparece una batalla de globos de agua en familia, el mensaje es de amistad, respeto y diversión segura.	-4
Se nota que el video de baile infantil es tranquilo; se siente alegre y positivo y ideal para una tarde tranquila.	-5
Aunque aparece un juego de aventura con obstáculos intensos, se presenta como fantasía, entrenamiento o juego supervisado.	-1
El video convierte un juego de policías y ladrones sin agresividad en aventura familiar, con respeto y sin consecuencias graves.	-3
Me gustó este reto de colores; es ideal para pasar un buen rato y gran trabajo del creador.	-5
Comentario positivo sobre el experimento casero seguro: se siente alegre y positivo y excelente para un momento tranquilo.	-5
Este video funciona muy bien para niños porque promueve creatividad y buen ánimo; aporta algo positivo y sencillo.	-5
Muy buen rutina de ejercicio suave; usa un lenguaje amable y positivo, con un mensaje apto para toda la familia.	-5
Muy buen video de origami; me hizo sonreír de forma sana, con un mensaje apto para toda la familia.	-5
Muy buen experimento casero seguro; usa un lenguaje amable y positivo, con un mensaje apto para toda la familia.	-5
La parte de una escena de persecución rápida sin daño visible es más movida, pero no muestra consecuencias reales ni detalles sensibles.	-1
El video de magia sencilla está muy bien logrado; es ideal para pasar un buen rato y buen contenido para todas las edades.	-5
Se nota que el tutorial de manualidades es sano; es completamente amigable para niños y lo recomendaría para niños.	-5
Este video de cocina sencilla es positivo; promueve creatividad y buen ánimo y lo vería otra vez con mi familia.	-5
Este canción para aprender es entretenido; deja una sensación muy positiva y muy buena opción para contenido seguro.	-5
La escena de un juego de policías y ladrones sin agresividad puede incluir acción, pero evita cualquier contenido gráfico o cruel.	-3
Muy buen video de origami; transmite una energía muy sana, con un mensaje apto para toda la familia.	-5
Este broma inocente es educativo; no contiene nada fuerte ni inapropiado y me encantó el estilo amigable.	-5
Me gustó este clip de mascotas tiernas; me hizo sonreír de forma sana y aporta algo positivo y sencillo.	-5
Me gustó este reseña de juguetes; promueve creatividad y buen ánimo y muy buena opción para contenido seguro.	-5
El momento de un reto de obstáculos blandos tiene conflicto muy leve, pero sigue siendo sano y familiar.	-4
El momento de una pelea ficticia de superhéroes de cartón es claramente actuado y mantiene una intención divertida.	-3
Este video de origami es claro; promueve creatividad y buen ánimo y perfecto para un ambiente familiar.	-5
Comentario positivo sobre el video musical alegre: muy bonito y apto para todos y ideal para una tarde tranquila.	-5
El tono del video de baile infantil es inofensivo, limpio y agradable; gran trabajo del creador.	-5
Aunque aparece un duelo de piratas de juguete, todo se presenta como juego imaginario y apto para familia.	-3
Me gustó este video de cocina sencilla; muy bonito y apto para todos y ideal para una tarde tranquila.	-5
El clip de mascotas tiernas está muy bien logrado; es completamente amigable para niños y excelente para un momento tranquilo.	-5
Buen contenido: video musical alegre; se entiende fácil y es muy respetuoso y perfecto para un ambiente familiar.	-5
La escena de un reto de obstáculos blandos es muy suave y apta para niños, más como juego que como pelea.	-4
Este video funciona muy bien para niños porque me gustó porque es tranquilo y educativo; muy buena opción para contenido seguro.	-5
El momento de un duelo de caballeros con accesorios de plástico tiene acción suave, sin heridas, sin miedo fuerte y con intención cómica.	-3
Aunque aparece un concurso de bromas inocentes, el mensaje es de amistad, respeto y diversión segura.	-4
Comentario positivo sobre el video de animales felices: no contiene nada fuerte ni inapropiado y me encantó el estilo amigable.	-5
El momento de una batalla de bolas de nieve en tono cómico es claramente actuado y mantiene una intención divertida.	-3
Se nota que el video de arte y pintura es divertido; se siente alegre y positivo y lo recomendaría para niños.	-5
Muy buen video de ciencia fácil; promueve creatividad y buen ánimo, con un mensaje apto para toda la familia.	-5
La parte de un juego de roles con héroes imaginarios es ligera, cómica y no muestra daño real.	-4
Este juego de adivinanzas es seguro; es divertido sin ser pesado y me encantó el estilo amigable.	-5
El tono del video de dibujos animados es respetuoso, limpio y agradable; aporta algo positivo y sencillo.	-5
Muy buen rutina de ejercicio suave; muy bonito y apto para todos, con un mensaje apto para toda la familia.	-5
Este broma inocente es entretenido; tiene un mensaje muy amable y buen contenido para todas las edades.	-5
El tono del actividad escolar divertida es bonito, limpio y agradable; gran trabajo del creador.	-5
El tono del tutorial para ordenar juguetes es alegre, limpio y agradable; me encantó el estilo amigable.	-5
Se nota que el tutorial de manualidades es limpio; me gustó porque es tranquilo y educativo y aporta algo positivo y sencillo.	-5
Muy buen video de cocina sencilla; usa un lenguaje amable y positivo, con un mensaje apto para toda la familia.	-5
El tono del animación colorida es limpio, limpio y agradable; muy sano y agradable de ver.	-5
Aunque aparece una batalla de rap limpia y divertida, el mensaje es de amistad, respeto y diversión segura.	-4
Comentario positivo sobre el reseña de juguetes: se entiende fácil y es muy respetuoso y perfecto para un ambiente familiar.	-5
Muy buen video de naturaleza; es claro, limpio y entretenido, con un mensaje apto para toda la familia.	-5
El video de arte y pintura está muy bien logrado; es divertido sin ser pesado y perfecto para un ambiente familiar.	-5
Este reseña de juguetes mantiene un ambiente sano; me pareció perfecto para ver en familia y lo vería otra vez con mi familia.	-5
El tono del video de magia sencilla es limpio, limpio y agradable; muy buena opción para contenido seguro.	-5
Este video de lectura infantil es claro; se entiende fácil y es muy respetuoso y lo recomendaría para niños.	-5
El video muestra un juego de captura la bandera sin contacto; se ve como juego familiar, sin agresividad real, y mantiene un tono divertido.	-4
El reto divertido sin peligro está muy bien logrado; tiene un mensaje muy amable y buen contenido para todas las edades.	-5
El tono del video de arte y pintura es creativo, limpio y agradable; aporta algo positivo y sencillo.	-5
Se nota que el tutorial para ordenar juguetes es sano; es claro, limpio y entretenido y lo recomendaría para niños.	-5
Comentario positivo sobre el video de ciencia fácil: usa un lenguaje amable y positivo y se nota que está pensado con cuidado.	-5
Buen contenido: video de cocina sencilla; es claro, limpio y entretenido y ideal para una tarde tranquila.	-5
Se nota que el video de lectura infantil es tranquilo; tiene un mensaje muy amable y se nota que está pensado con cuidado.	-5
La escena de un desafío de risas entre primos es muy suave y apta para niños, más como juego que como pelea.	-4
Me gustó este video de origami; deja una sensación muy positiva y ideal para una tarde tranquila.	-5
Buen video con un duelo de baile con reglas claras; todo se siente controlado, alegre y family friendly.	-4
El reto divertido sin peligro está muy bien logrado; es completamente amigable para niños y perfecto para un ambiente familiar.	-5
Este video funciona muy bien para niños porque no contiene nada fuerte ni inapropiado; muy sano y agradable de ver.	-5
Hay una aventura de héroes con golpes simulados, pero está tratado de manera amable, ficticia y sin detalles dañinos.	-3
El video incluye una práctica de artes marciales con contacto controlado, con contacto controlado y sin contenido realmente peligroso.	-1
Buen contenido: reto de colores; deja una sensación muy positiva y aporta algo positivo y sencillo.	-5
Me gustó este video educativo para niños; es divertido sin ser pesado y ideal para una tarde tranquila.	-5
Se nota que el video de ciencia fácil es educativo; promueve creatividad y buen ánimo y se nota que está pensado con cuidado.	-5
Este video de magia sencilla mantiene un ambiente sano; deja una sensación muy positiva y aporta algo positivo y sencillo.	-5
Muy buen actividad de plastilina; es completamente amigable para niños, con un mensaje apto para toda la familia.	-5
El momento de un duelo de espadas de espuma es claramente actuado y mantiene una intención divertida.	-3
Este video de comedia familiar mantiene un ambiente sano; está muy bien hecho y no tiene nada preocupante y ideal para una tarde tranquila.	-5
Me gustó este reto divertido sin peligro; no contiene nada fuerte ni inapropiado y buen contenido para todas las edades.	-5
El video usa un duelo de magia ficticia como recurso cómico, sin contenido fuerte ni preocupante.	-4
Me gustó la parte de una discusión cómica que termina en amistad porque parece competencia sana, con reglas claras y buen humor.	-4
El canción para aprender está muy bien logrado; es ideal para pasar un buen rato y muy sano y agradable de ver.	-5
Buen contenido: animación colorida; es claro, limpio y entretenido y excelente para un momento tranquilo.	-5
El actividad escolar divertida está muy bien logrado; muy bonito y apto para todos y lo recomendaría para niños.	-5
